VISIT_ID,COOKIE_ID,PAGE_ID,EVENT_TYPE,SEQUENCE_NUMBER,EVENT_TIME
67063c,8db5ce,2,1,1,2020-02-02 09:38:37.714
3e9252,73b2af,2,1,1,2020-03-03 17:04:47.403
3e9252,73b2af,2,4,2,2020-03-03 17:04:53.800
3e9252,73b2af,2,5,3,2020-03-03 17:05:50.489
3e9252,73b2af,3,1,4,2020-03-03 17:05:52.059
3e9252,73b2af,3,2,5,2020-03-03 17:06:22.335
3e9252,73b2af,5,1,6,2020-03-03 17:06:56.043
3e9252,73b2af,5,2,7,2020-03-03 17:07:12.462
3e9252,73b2af,6,1,8,2020-03-03 17:07:20.191
3e9252,73b2af,6,2,9,2020-03-03 17:07:22.270
3e9252,73b2af,7,1,10,2020-03-03 17:08:08.893
3e9252,73b2af,7,2,11,2020-03-03 17:08:31.032
3e9252,73b2af,8,1,12,2020-03-03 17:08:51.838
3e9252,73b2af,8,2,13,2020-03-03 17:09:44.927
3e9252,73b2af,9,1,14,2020-03-03 17:09:49.440
3e9252,73b2af,10,1,15,2020-03-03 17:10:09.944
3e9252,73b2af,10,2,16,2020-03-03 17:10:14.629
3e9252,73b2af,11,1,17,2020-03-03 17:10:56.605
3e9252,73b2af,11,2,18,2020-03-03 17:11:38.122
3e9252,73b2af,12,1,19,2020-03-03 17:12:07.737
3e9252,73b2af,13,3,20,2020-03-03 17:12:36.902
4edfab,93ad45,2,1,1,2020-02-28 04:51:10.129
ae2479,fe7770,2,1,1,2020-02-15 22:39:37.934
ae2479,fe7770,2,4,2,2020-02-15 22:40:17.449
ae2479,fe7770,6,1,3,2020-02-15 22:40:50.362
ae2479,fe7770,7,1,4,2020-02-15 22:40:59.452
ae2479,fe7770,8,1,5,2020-02-15 22:41:18.313
ae2479,fe7770,9,1,6,2020-02-15 22:42:05.962
ae2479,fe7770,9,2,7,2020-02-15 22:42:53.606
ae2479,fe7770,10,1,8,2020-02-15 22:43:26.030
ae2479,fe7770,11,1,9,2020-02-15 22:43:32.321
ae2479,fe7770,12,1,10,2020-02-15 22:44:27.570
ae2479,fe7770,13,3,11,2020-02-15 22:45:11.514
a560bd,2447bb,2,1,1,2020-03-31 15:54:28.395
a560bd,2447bb,2,4,2,2020-03-31 15:54:55.437
a560bd,2447bb,2,5,3,2020-03-31 15:55:09.263
a560bd,2447bb,3,1,4,2020-03-31 15:55:49.753
a560bd,2447bb,3,2,5,2020-03-31 15:56:14.881
a560bd,2447bb,4,1,6,2020-03-31 15:56:58.549
a560bd,2447bb,7,1,7,2020-03-31 15:57:29.112
a560bd,2447bb,9,1,8,2020-03-31 15:57:37.429
a560bd,2447bb,9,2,9,2020-03-31 15:57:39.601
a560bd,2447bb,10,1,10,2020-03-31 15:58:36.033
a560bd,2447bb,10,2,11,2020-03-31 15:59:24.209
a560bd,2447bb,11,1,12,2020-03-31 16:00:16.810
a560bd,2447bb,11,2,13,2020-03-31 16:00:27.725
a560bd,2447bb,12,1,14,2020-03-31 16:01:21.146
a560bd,2447bb,13,3,15,2020-03-31 16:01:34.570
b1c22b,53c9e0,2,1,1,2020-03-08 05:00:02.012
b1c22b,53c9e0,2,4,2,2020-03-08 05:00:20.744
b1c22b,53c9e0,2,5,3,2020-03-08 05:00:51.009
b1c22b,53c9e0,4,1,4,2020-03-08 05:01:12.483
b1c22b,53c9e0,5,1,5,2020-03-08 05:01:47.655
b1c22b,53c9e0,5,2,6,2020-03-08 05:02:28.614
b1c22b,53c9e0,6,1,7,2020-03-08 05:03:20.047
b1c22b,53c9e0,6,2,8,2020-03-08 05:03:26.750
b1c22b,53c9e0,7,1,9,2020-03-08 05:04:07.456
b1c22b,53c9e0,7,2,10,2020-03-08 05:05:05.296
b1c22b,53c9e0,8,1,11,2020-03-08 05:05:15.641
b1c22b,53c9e0,8,2,12,2020-03-08 05:05:54.088
b1c22b,53c9e0,9,1,13,2020-03-08 05:06:04.224
b1c22b,53c9e0,9,2,14,2020-03-08 05:06:11.509
b1c22b,53c9e0,10,1,15,2020-03-08 05:06:20.826
b1c22b,53c9e0,10,2,16,2020-03-08 05:06:39.170
b1c22b,53c9e0,11,1,17,2020-03-08 05:07:34.026
b1c22b,53c9e0,11,2,18,2020-03-08 05:07:36.231
b1c22b,53c9e0,12,1,19,2020-03-08 05:08:14.834
b1c22b,53c9e0,13,3,20,2020-03-08 05:08:29.295
f795d9,75adb2,2,1,1,2020-02-17 07:05:49.508
f795d9,75adb2,2,4,2,2020-02-17 07:06:08.257
f795d9,75adb2,2,5,3,2020-02-17 07:06:59.612
f795d9,75adb2,3,1,4,2020-02-17 07:07:39.541
f795d9,75adb2,3,2,5,2020-02-17 07:07:39.968
f795d9,75adb2,4,1,6,2020-02-17 07:07:52.566
f795d9,75adb2,4,2,7,2020-02-17 07:08:33.595
f795d9,75adb2,5,1,8,2020-02-17 07:09:06.120
f795d9,75adb2,6,1,9,2020-02-17 07:10:00.053
f795d9,75adb2,6,2,10,2020-02-17 07:10:59.481
f795d9,75adb2,7,1,11,2020-02-17 07:11:35.751
f795d9,75adb2,7,2,12,2020-02-17 07:11:52.666
f795d9,75adb2,8,1,13,2020-02-17 07:12:26.783
f795d9,75adb2,8,2,14,2020-02-17 07:13:24.677
f795d9,75adb2,9,1,15,2020-02-17 07:13:36.500
f795d9,75adb2,9,2,16,2020-02-17 07:13:50.204
f795d9,75adb2,10,1,17,2020-02-17 07:14:08.955
f795d9,75adb2,10,2,18,2020-02-17 07:14:32.159
f795d9,75adb2,11,1,19,2020-02-17 07:14:34.880
f795d9,75adb2,11,2,20,2020-02-17 07:15:06.142
f795d9,75adb2,12,1,21,2020-02-17 07:15:33.709
f795d9,75adb2,13,3,22,2020-02-17 07:16:32.535
57971b,dcb6c8,2,1,1,2020-01-13 05:58:12.595
57971b,dcb6c8,2,4,2,2020-01-13 05:58:45.826
57971b,dcb6c8,2,5,3,2020-01-13 05:59:31.376
57971b,dcb6c8,3,1,4,2020-01-13 06:00:25.890
57971b,dcb6c8,3,2,5,2020-01-13 06:00:31.056
57971b,dcb6c8,4,1,6,2020-01-13 06:01:18.899
57971b,dcb6c8,4,2,7,2020-01-13 06:01:36.651
57971b,dcb6c8,5,1,8,2020-01-13 06:02:35.908
57971b,dcb6c8,5,2,9,2020-01-13 06:03:31.106
57971b,dcb6c8,6,1,10,2020-01-13 06:04:18.984
57971b,dcb6c8,6,2,11,2020-01-13 06:04:35.688
57971b,dcb6c8,7,1,12,2020-01-13 06:04:50.567
57971b,dcb6c8,7,2,13,2020-01-13 06:05:01.498
57971b,dcb6c8,8,1,14,2020-01-13 06:05:09.753
57971b,dcb6c8,8,2,15,2020-01-13 06:05:51.074
57971b,dcb6c8,9,1,16,2020-01-13 06:06:21.374
57971b,dcb6c8,9,2,17,2020-01-13 06:06:39.215
57971b,dcb6c8,10,1,18,2020-01-13 06:07:32.545
57971b,dcb6c8,10,2,19,2020-01-13 06:07:35.305
57971b,dcb6c8,11,1,20,2020-01-13 06:08:02.638
57971b,dcb6c8,11,2,21,2020-01-13 06:09:02.053
57971b,dcb6c8,12,1,22,2020-01-13 06:10:00.074
57971b,dcb6c8,13,3,23,2020-01-13 06:10:59.895
bfdf81,5918b4,2,1,1,2020-03-04 14:29:08.652
82317c,6de4b6,2,1,1,2020-02-11 17:43:08.352
58b153,9061c1,2,1,1,2020-03-12 18:05:50.847
d0a4a6,1404fc,2,1,1,2020-02-17 01:21:02.628
d0a4a6,1404fc,2,4,2,2020-02-17 01:21:13.689
d0a4a6,1404fc,3,1,3,2020-02-17 01:21:40.525
d0a4a6,1404fc,5,1,4,2020-02-17 01:21:52.433
d0a4a6,1404fc,5,2,5,2020-02-17 01:21:56.825
d0a4a6,1404fc,8,1,6,2020-02-17 01:22:09.597
d0a4a6,1404fc,9,1,7,2020-02-17 01:22:18.147
d0a4a6,1404fc,10,1,8,2020-02-17 01:23:15.768
d0a4a6,1404fc,11,1,9,2020-02-17 01:24:10.146
d0a4a6,1404fc,11,2,10,2020-02-17 01:24:39.462
4c4587,1f778d,2,1,1,2020-02-15 08:57:55.473
c5d066,a4a9fd,2,1,1,2020-02-18 22:31:09.177
927989,424281,2,1,1,2020-03-11 02:07:02.046
927989,424281,2,4,2,2020-03-11 02:07:41.228
927989,424281,2,5,3,2020-03-11 02:08:39.162
927989,424281,4,1,4,2020-03-11 02:09:31.628
927989,424281,4,2,5,2020-03-11 02:09:45.719
927989,424281,5,1,6,2020-03-11 02:10:27.349
927989,424281,5,2,7,2020-03-11 02:10:39.121
927989,424281,6,1,8,2020-03-11 02:11:18.869
927989,424281,6,2,9,2020-03-11 02:12:13.625
927989,424281,7,1,10,2020-03-11 02:12:31.050
927989,424281,7,2,11,2020-03-11 02:13:18.612
927989,424281,8,1,12,2020-03-11 02:13:54.423
927989,424281,8,2,13,2020-03-11 02:14:50.080
927989,424281,9,1,14,2020-03-11 02:14:50.489
927989,424281,9,2,15,2020-03-11 02:14:56.400
927989,424281,12,1,16,2020-03-11 02:15:02.295
927989,424281,13,3,17,2020-03-11 02:15:30.986
ff1852,bdc704,2,1,1,2020-02-08 20:48:58.637
ccd1f7,fbc378,2,1,1,2020-02-10 10:20:29.775
ccd1f7,fbc378,2,4,2,2020-02-10 10:20:51.484
ccd1f7,fbc378,2,5,3,2020-02-10 10:21:19.175
ccd1f7,fbc378,3,1,4,2020-02-10 10:21:53.633
ccd1f7,fbc378,3,2,5,2020-02-10 10:22:02.874
ccd1f7,fbc378,4,1,6,2020-02-10 10:22:19.074
ccd1f7,fbc378,4,2,7,2020-02-10 10:22:21.833
ccd1f7,fbc378,5,1,8,2020-02-10 10:23:17.501
ccd1f7,fbc378,5,2,9,2020-02-10 10:23:36.124
ccd1f7,fbc378,6,1,10,2020-02-10 10:23:56.628
ccd1f7,fbc378,7,1,11,2020-02-10 10:24:53.353
ccd1f7,fbc378,7,2,12,2020-02-10 10:25:07.220
ccd1f7,fbc378,10,1,13,2020-02-10 10:25:16.993
ccd1f7,fbc378,10,2,14,2020-02-10 10:25:48.357
ccd1f7,fbc378,11,1,15,2020-02-10 10:26:28.503
ccd1f7,fbc378,11,2,16,2020-02-10 10:26:52.849
ccd1f7,fbc378,12,1,17,2020-02-10 10:27:48.274
ccd1f7,fbc378,13,3,18,2020-02-10 10:27:49.254
947d57,8480e0,2,1,1,2020-02-07 04:08:33.810
df1507,07dc8c,2,1,1,2020-03-04 12:29:00.904
ec0165,7ec919,2,1,1,2020-01-21 19:48:01.337
ec0165,7ec919,2,4,2,2020-01-21 19:48:32.525
ec0165,7ec919,2,5,3,2020-01-21 19:48:56.792
ec0165,7ec919,3,1,4,2020-01-21 19:49:45.727
ec0165,7ec919,3,2,5,2020-01-21 19:49:47.961
ec0165,7ec919,4,1,6,2020-01-21 19:50:23.925
ec0165,7ec919,5,1,7,2020-01-21 19:51:03.934
ec0165,7ec919,5,2,8,2020-01-21 19:51:23.066
ec0165,7ec919,6,1,9,2020-01-21 19:52:18.348
ec0165,7ec919,6,2,10,2020-01-21 19:52:27.838
ec0165,7ec919,7,1,11,2020-01-21 19:52:38.465
ec0165,7ec919,7,2,12,2020-01-21 19:53:31.998
ec0165,7ec919,8,1,13,2020-01-21 19:53:54.263
ec0165,7ec919,8,2,14,2020-01-21 19:54:14.319
ec0165,7ec919,9,1,15,2020-01-21 19:55:00.559
ec0165,7ec919,9,2,16,2020-01-21 19:55:16.230
ec0165,7ec919,10,1,17,2020-01-21 19:55:17.113
ec0165,7ec919,10,2,18,2020-01-21 19:56:02.319
ec0165,7ec919,11,1,19,2020-01-21 19:56:33.858
ec0165,7ec919,12,1,20,2020-01-21 19:57:22.073
2409ba,a278e0,2,1,1,2020-03-07 23:54:15.583
2409ba,a278e0,2,4,2,2020-03-07 23:55:05.517
2409ba,a278e0,2,5,3,2020-03-07 23:55:24.521
2409ba,a278e0,3,1,4,2020-03-07 23:55:53.935
2409ba,a278e0,3,2,5,2020-03-07 23:56:08.101
2409ba,a278e0,4,1,6,2020-03-07 23:56:19.625
2409ba,a278e0,4,2,7,2020-03-07 23:56:45.838
2409ba,a278e0,5,1,8,2020-03-07 23:56:50.923
2409ba,a278e0,5,2,9,2020-03-07 23:57:08.020
2409ba,a278e0,6,1,10,2020-03-07 23:57:47.906
2409ba,a278e0,6,2,11,2020-03-07 23:58:18.330
2409ba,a278e0,7,1,12,2020-03-07 23:59:03.956
2409ba,a278e0,7,2,13,2020-03-07 23:59:39.511
2409ba,a278e0,9,1,14,2020-03-07 23:59:41.179
2409ba,a278e0,10,1,15,2020-03-08 00:00:20.362
2409ba,a278e0,11,1,16,2020-03-08 00:01:04.444
2409ba,a278e0,11,2,17,2020-03-08 00:01:06.859
2409ba,a278e0,12,1,18,2020-03-08 00:01:21.411
2409ba,a278e0,13,3,19,2020-03-08 00:01:32.154
58d7a3,aeb302,2,1,1,2020-02-05 18:20:12.068
58d7a3,aeb302,2,4,2,2020-02-05 18:21:06.697
58d7a3,aeb302,2,5,3,2020-02-05 18:22:05.918
58d7a3,aeb302,3,1,4,2020-02-05 18:22:16.185
58d7a3,aeb302,4,1,5,2020-02-05 18:22:33.434
58d7a3,aeb302,4,2,6,2020-02-05 18:22:41.954
58d7a3,aeb302,7,1,7,2020-02-05 18:23:19.173
58d7a3,aeb302,8,1,8,2020-02-05 18:24:18.915
58d7a3,aeb302,8,2,9,2020-02-05 18:24:43.133
58d7a3,aeb302,9,1,10,2020-02-05 18:25:11.126
58d7a3,aeb302,9,2,11,2020-02-05 18:25:35.925
58d7a3,aeb302,10,1,12,2020-02-05 18:25:48.779
58d7a3,aeb302,10,2,13,2020-02-05 18:26:45.049
58d7a3,aeb302,11,1,14,2020-02-05 18:26:53.027
58d7a3,aeb302,12,1,15,2020-02-05 18:27:30.105
58d7a3,aeb302,13,3,16,2020-02-05 18:27:50.568
0ea4a6,96aead,2,1,1,2020-03-15 14:11:42.757
0e945e,eca8ba,2,1,1,2020-03-03 19:10:22.288
2ec9d5,de0169,2,1,1,2020-02-04 01:09:04.182
2ec9d5,de0169,2,4,2,2020-02-04 01:09:13.831
2ec9d5,de0169,3,1,3,2020-02-04 01:10:06.300
2ec9d5,de0169,3,2,4,2020-02-04 01:11:05.073
2ec9d5,de0169,6,1,5,2020-02-04 01:11:18.180
2ec9d5,de0169,6,2,6,2020-02-04 01:11:53.277
2ec9d5,de0169,9,1,7,2020-02-04 01:12:45.632
2ec9d5,de0169,9,2,8,2020-02-04 01:13:23.257
2ec9d5,de0169,10,1,9,2020-02-04 01:13:49.384
2ec9d5,de0169,10,2,10,2020-02-04 01:14:06.810
2ec9d5,de0169,12,1,11,2020-02-04 01:14:32.437
2ec9d5,de0169,13,3,12,2020-02-04 01:14:39.145
350b47,0bb40c,2,1,1,2020-01-28 22:12:03.705
f0362e,9478e3,2,1,1,2020-03-01 15:41:07.515
f0362e,9478e3,2,4,2,2020-03-01 15:42:05.458
f0362e,9478e3,2,5,3,2020-03-01 15:42:38.573
f0362e,9478e3,3,1,4,2020-03-01 15:42:56.236
f0362e,9478e3,3,2,5,2020-03-01 15:43:15.266
f0362e,9478e3,4,1,6,2020-03-01 15:43:41.784
f0362e,9478e3,4,2,7,2020-03-01 15:44:05.313
f0362e,9478e3,6,1,8,2020-03-01 15:44:23.215
f0362e,9478e3,6,2,9,2020-03-01 15:44:55.295
f0362e,9478e3,8,1,10,2020-03-01 15:45:46.089
f0362e,9478e3,8,2,11,2020-03-01 15:45:49.232
f0362e,9478e3,9,1,12,2020-03-01 15:46:28.006
f0362e,9478e3,9,2,13,2020-03-01 15:47:24.853
f0362e,9478e3,10,1,14,2020-03-01 15:47:33.151
f0362e,9478e3,11,1,15,2020-03-01 15:48:00.951
f0362e,9478e3,11,2,16,2020-03-01 15:48:34.971
f0362e,9478e3,12,1,17,2020-03-01 15:48:39.493
f0362e,9478e3,13,3,18,2020-03-01 15:49:17.888
e3cc07,858347,2,1,1,2020-01-27 04:11:38.866
e3cc07,858347,2,4,2,2020-01-27 04:12:09.948
e3cc07,858347,2,5,3,2020-01-27 04:12:12.302
e3cc07,858347,3,1,4,2020-01-27 04:12:33.201
e3cc07,858347,3,2,5,2020-01-27 04:12:41.580
e3cc07,858347,4,1,6,2020-01-27 04:13:17.204
e3cc07,858347,5,1,7,2020-01-27 04:13:34.527
e3cc07,858347,5,2,8,2020-01-27 04:14:01.124
e3cc07,858347,7,1,9,2020-01-27 04:14:32.145
e3cc07,858347,7,2,10,2020-01-27 04:14:51.013
e3cc07,858347,8,1,11,2020-01-27 04:14:53.189
e3cc07,858347,8,2,12,2020-01-27 04:15:41.721
e3cc07,858347,10,1,13,2020-01-27 04:15:48.015
e3cc07,858347,11,1,14,2020-01-27 04:15:55.167
e3cc07,858347,11,2,15,2020-01-27 04:16:11.833
e3cc07,858347,12,1,16,2020-01-27 04:16:49.582
e3cc07,858347,13,3,17,2020-01-27 04:16:53.087
f33daa,49cb32,2,1,1,2020-02-18 22:03:46.730
79d833,ed7099,2,1,1,2020-02-08 12:39:53.395
4b38a3,28e7cd,2,1,1,2020-01-26 12:27:35.139
f2520d,ac418c,2,1,1,2020-01-18 16:20:26.092
9a111f,2c8c4a,2,1,1,2020-02-06 02:20:43.531
9a111f,2c8c4a,2,4,2,2020-02-06 02:21:13.558
9a111f,2c8c4a,2,5,3,2020-02-06 02:22:07.604
9a111f,2c8c4a,3,1,4,2020-02-06 02:22:10.590
9a111f,2c8c4a,3,2,5,2020-02-06 02:22:19.017
9a111f,2c8c4a,5,1,6,2020-02-06 02:23:16.092
9a111f,2c8c4a,5,2,7,2020-02-06 02:24:09.006
9a111f,2c8c4a,6,1,8,2020-02-06 02:24:10.716
9a111f,2c8c4a,6,2,9,2020-02-06 02:24:49.683
9a111f,2c8c4a,7,1,10,2020-02-06 02:25:15.105
9a111f,2c8c4a,7,2,11,2020-02-06 02:25:16.441
9a111f,2c8c4a,8,1,12,2020-02-06 02:25:26.559
9a111f,2c8c4a,8,2,13,2020-02-06 02:25:47.002
9a111f,2c8c4a,9,1,14,2020-02-06 02:26:35.096
9a111f,2c8c4a,9,2,15,2020-02-06 02:27:02.360
9a111f,2c8c4a,10,1,16,2020-02-06 02:27:15.458
9a111f,2c8c4a,10,2,17,2020-02-06 02:27:52.720
9a111f,2c8c4a,11,1,18,2020-02-06 02:28:36.411
9a111f,2c8c4a,11,2,19,2020-02-06 02:29:24.382
9a111f,2c8c4a,12,1,20,2020-02-06 02:30:18.176
9a111f,2c8c4a,13,3,21,2020-02-06 02:31:03.919
cb2f51,69885d,2,1,1,2020-02-23 05:21:16.355
394b7f,2a6e53,2,1,1,2020-02-19 05:40:42.334
394b7f,2a6e53,2,4,2,2020-02-19 05:40:54.264
394b7f,2a6e53,2,5,3,2020-02-19 05:41:24.871
394b7f,2a6e53,3,1,4,2020-02-19 05:41:51.547
394b7f,2a6e53,3,2,5,2020-02-19 05:42:27.576
394b7f,2a6e53,4,1,6,2020-02-19 05:42:58.788
394b7f,2a6e53,6,1,7,2020-02-19 05:43:34.290
394b7f,2a6e53,6,2,8,2020-02-19 05:44:24.975
394b7f,2a6e53,8,1,9,2020-02-19 05:44:43.858
394b7f,2a6e53,9,1,10,2020-02-19 05:45:23.914
394b7f,2a6e53,9,2,11,2020-02-19 05:46:14.216
394b7f,2a6e53,10,1,12,2020-02-19 05:46:15.304
394b7f,2a6e53,10,2,13,2020-02-19 05:46:21.809
394b7f,2a6e53,11,1,14,2020-02-19 05:46:35.109
394b7f,2a6e53,11,2,15,2020-02-19 05:46:44.145
394b7f,2a6e53,12,1,16,2020-02-19 05:47:32.133
394b7f,2a6e53,13,3,17,2020-02-19 05:48:28.912
4e3d57,995168,2,1,1,2020-04-08 09:39:08.715
2f0c30,3c4d72,2,1,1,2020-01-28 11:46:11.440
2f0c30,3c4d72,2,4,2,2020-01-28 11:46:33.884
2f0c30,3c4d72,2,5,3,2020-01-28 11:46:53.047
2f0c30,3c4d72,3,1,4,2020-01-28 11:47:33.741
2f0c30,3c4d72,4,1,5,2020-01-28 11:47:48.831
2f0c30,3c4d72,4,2,6,2020-01-28 11:48:10.598
2f0c30,3c4d72,5,1,7,2020-01-28 11:48:45.224
2f0c30,3c4d72,5,2,8,2020-01-28 11:49:30.257
2f0c30,3c4d72,6,1,9,2020-01-28 11:49:47.794
2f0c30,3c4d72,6,2,10,2020-01-28 11:50:39.882
2f0c30,3c4d72,7,1,11,2020-01-28 11:50:46.413
2f0c30,3c4d72,7,2,12,2020-01-28 11:51:18.307
2f0c30,3c4d72,8,1,13,2020-01-28 11:51:50.619
2f0c30,3c4d72,8,2,14,2020-01-28 11:52:37.188
2f0c30,3c4d72,9,1,15,2020-01-28 11:52:57.414
2f0c30,3c4d72,9,2,16,2020-01-28 11:53:05.902
2f0c30,3c4d72,10,1,17,2020-01-28 11:53:36.362
2f0c30,3c4d72,10,2,18,2020-01-28 11:54:27.823
2f0c30,3c4d72,11,1,19,2020-01-28 11:55:24.765
2f0c30,3c4d72,12,1,20,2020-01-28 11:56:03.935
2f0c30,3c4d72,13,3,21,2020-01-28 11:56:54.836
cca775,130c99,2,1,1,2020-01-29 19:37:27.319
cca775,130c99,2,4,2,2020-01-29 19:37:57.790
cca775,130c99,2,5,3,2020-01-29 19:38:23.855
cca775,130c99,3,1,4,2020-01-29 19:38:33.993
cca775,130c99,3,2,5,2020-01-29 19:39:25.659
cca775,130c99,4,1,6,2020-01-29 19:40:08.897
cca775,130c99,4,2,7,2020-01-29 19:41:04.688
cca775,130c99,5,1,8,2020-01-29 19:42:04.022
cca775,130c99,5,2,9,2020-01-29 19:42:38.935
cca775,130c99,7,1,10,2020-01-29 19:43:03.789
cca775,130c99,8,1,11,2020-01-29 19:43:39.090
cca775,130c99,8,2,12,2020-01-29 19:44:10.087
cca775,130c99,9,1,13,2020-01-29 19:44:51.049
cca775,130c99,10,1,14,2020-01-29 19:45:03.456
cca775,130c99,10,2,15,2020-01-29 19:45:20.695
cca775,130c99,11,1,16,2020-01-29 19:45:56.841
cca775,130c99,11,2,17,2020-01-29 19:46:25.348
cca775,130c99,12,1,18,2020-01-29 19:46:29.125
cca775,130c99,13,3,19,2020-01-29 19:47:04.245
e28bb1,9373f5,2,1,1,2020-01-27 14:06:15.260
e28bb1,9373f5,2,4,2,2020-01-27 14:06:22.705
e28bb1,9373f5,2,5,3,2020-01-27 14:07:06.484
e28bb1,9373f5,3,1,4,2020-01-27 14:07:46.221
e28bb1,9373f5,3,2,5,2020-01-27 14:08:41.663
e28bb1,9373f5,4,1,6,2020-01-27 14:09:25.831
e28bb1,9373f5,4,2,7,2020-01-27 14:10:07.943
e28bb1,9373f5,5,1,8,2020-01-27 14:10:16.431
e28bb1,9373f5,5,2,9,2020-01-27 14:10:42.609
e28bb1,9373f5,6,1,10,2020-01-27 14:10:55.327
e28bb1,9373f5,6,2,11,2020-01-27 14:11:53.613
e28bb1,9373f5,8,1,12,2020-01-27 14:11:54.273
e28bb1,9373f5,9,1,13,2020-01-27 14:11:54.895
e28bb1,9373f5,10,1,14,2020-01-27 14:12:51.466
e28bb1,9373f5,10,2,15,2020-01-27 14:13:15.822
e28bb1,9373f5,11,1,16,2020-01-27 14:14:10.677
e28bb1,9373f5,11,2,17,2020-01-27 14:14:40.498
e28bb1,9373f5,12,1,18,2020-01-27 14:15:16.598
e28bb1,9373f5,13,3,19,2020-01-27 14:15:50.029
ecf848,7b65d9,2,1,1,2020-01-29 17:08:38.839
1c7213,814bee,2,1,1,2020-02-25 21:26:39.152
640cc7,1fa9dc,2,1,1,2020-02-10 08:26:47.875
679b1e,57ae47,2,1,1,2020-03-19 01:31:10.203
82bc87,1b7f3c,2,1,1,2020-02-24 02:49:53.264
447823,ec9ed1,2,1,1,2020-03-11 14:57:58.954
447823,ec9ed1,2,4,2,2020-03-11 14:58:56.061
447823,ec9ed1,2,5,3,2020-03-11 14:59:31.460
447823,ec9ed1,3,1,4,2020-03-11 14:59:35.382
447823,ec9ed1,3,2,5,2020-03-11 15:00:18.288
447823,ec9ed1,4,1,6,2020-03-11 15:00:28.470
447823,ec9ed1,7,1,7,2020-03-11 15:00:33.394
447823,ec9ed1,8,1,8,2020-03-11 15:00:53.705
447823,ec9ed1,8,2,9,2020-03-11 15:01:38.398
447823,ec9ed1,9,1,10,2020-03-11 15:02:21.206
447823,ec9ed1,9,2,11,2020-03-11 15:02:33.989
447823,ec9ed1,10,1,12,2020-03-11 15:02:50.175
447823,ec9ed1,10,2,13,2020-03-11 15:03:28.200
447823,ec9ed1,11,1,14,2020-03-11 15:04:18.430
447823,ec9ed1,11,2,15,2020-03-11 15:04:24.842
447823,ec9ed1,12,1,16,2020-03-11 15:04:59.284
447823,ec9ed1,13,3,17,2020-03-11 15:05:47.137
e7f873,e15cde,2,1,1,2020-03-20 22:13:41.181
3758c1,467446,2,1,1,2020-03-23 07:54:26.825
81619f,32b30d,2,1,1,2020-01-25 19:14:48.743
248363,822069,2,1,1,2020-04-03 18:08:55.465
248363,822069,2,4,2,2020-04-03 18:09:36.129
248363,822069,2,5,3,2020-04-03 18:10:23.462
248363,822069,3,1,4,2020-04-03 18:10:51.661
248363,822069,3,2,5,2020-04-03 18:11:14.763
248363,822069,4,1,6,2020-04-03 18:11:55.046
248363,822069,4,2,7,2020-04-03 18:12:12.963
248363,822069,5,1,8,2020-04-03 18:12:26.034
248363,822069,5,2,9,2020-04-03 18:12:30.964
248363,822069,6,1,10,2020-04-03 18:12:40.871
248363,822069,7,1,11,2020-04-03 18:12:47.862
248363,822069,7,2,12,2020-04-03 18:13:25.474
248363,822069,9,1,13,2020-04-03 18:13:32.523
248363,822069,9,2,14,2020-04-03 18:14:09.345
248363,822069,10,1,15,2020-04-03 18:14:26.445
248363,822069,10,2,16,2020-04-03 18:14:50.097
248363,822069,11,1,17,2020-04-03 18:15:49.758
248363,822069,12,1,18,2020-04-03 18:15:50.271
248363,822069,13,3,19,2020-04-03 18:16:30.918
f2673b,56d55b,2,1,1,2020-04-07 08:13:52.434
59802c,6008f3,2,1,1,2020-03-10 18:40:44.010
538da5,114144,2,1,1,2020-03-18 03:43:04.292
3cb7b9,1194cc,2,1,1,2020-02-02 13:23:06.379
3cb7b9,1194cc,2,4,2,2020-02-02 13:23:24.888
3cb7b9,1194cc,2,5,3,2020-02-02 13:24:13.774
3cb7b9,1194cc,4,1,4,2020-02-02 13:25:07.967
3cb7b9,1194cc,4,2,5,2020-02-02 13:25:40.529
3cb7b9,1194cc,5,1,6,2020-02-02 13:26:29.605
3cb7b9,1194cc,5,2,7,2020-02-02 13:26:51.914
3cb7b9,1194cc,6,1,8,2020-02-02 13:27:31.608
3cb7b9,1194cc,6,2,9,2020-02-02 13:28:11.660
3cb7b9,1194cc,7,1,10,2020-02-02 13:28:12.880
3cb7b9,1194cc,7,2,11,2020-02-02 13:29:07.180
3cb7b9,1194cc,8,1,12,2020-02-02 13:29:12.639
3cb7b9,1194cc,8,2,13,2020-02-02 13:30:00.146
3cb7b9,1194cc,9,1,14,2020-02-02 13:30:34.015
3cb7b9,1194cc,9,2,15,2020-02-02 13:31:21.335
3cb7b9,1194cc,10,1,16,2020-02-02 13:31:39.680
3cb7b9,1194cc,10,2,17,2020-02-02 13:32:30.758
3cb7b9,1194cc,11,1,18,2020-02-02 13:33:26.491
3cb7b9,1194cc,11,2,19,2020-02-02 13:33:38.088
3cb7b9,1194cc,12,1,20,2020-02-02 13:33:50.565
3cb7b9,1194cc,13,3,21,2020-02-02 13:34:48.823
6a3899,728449,2,1,1,2020-05-03 23:19:00.667
c7f74c,8f4a6d,2,1,1,2020-04-08 16:18:59.724
c7f74c,8f4a6d,2,4,2,2020-04-08 16:19:11.205
